sequence,split,step,time_s,x,z,rel_goal_x,rel_goal_z,nearest_obs_x,nearest_obs_z,vel_x,vel_z,clearance_m,obstacle_count,action_dx,action_dz,safe_sample,future_risk
228,train,11,1.603,-0.24938055344147347,-1.962569326754615,-0.7449314594268799,3.185434341430664,-0.6547694206237793,2.108699321746826,0.08302592486143112,0.6528609395027161,2.008016347885132,2.0,0.012099495141684236,0.09514242484048974,1,0
228,train,12,1.7488,-0.23728105829978924,-1.8674269019141252,-0.7570309638977051,3.090291976928711,-0.6668689250946045,2.013556957244873,0.08302592486143112,0.6528609395027161,1.921114206314087,2.0,0.012099495141684236,0.09514242484048996,1,0
228,train,13,1.8945,-0.225181563158105,-1.7722844770736352,-0.7691304087638855,2.9951493740081787,-0.6789684295654297,1.9184144735336304,0.08302592486143112,0.6528609395027161,1.8350213766098022,2.0,0.012099495141684236,0.09514242484048929,1,0
228,train,14,2.0402,-0.21308206801642077,-1.677142052233146,-0.7812299132347107,2.9000070095062256,-0.6910679340362549,1.8232721090316772,0.08302592486143112,0.6528609395027161,1.749845027923584,2.0,0.012099495141684291,0.09514242484048974,1,0
228,train,15,2.186,-0.20098257287473648,-1.5819996273926562,-0.7933294177055359,2.8048646450042725,-0.7031674385070801,1.7281296253204346,0.08302592486143112,0.6528609395027161,1.665710687637329,2.0,0.012099495141684236,0.09514242484048974,1,0
228,train,16,2.3317,-0.18888307773305224,-1.4868572025521665,-0.8054289221763611,2.7097222805023193,-0.7152669429779053,1.6329872608184814,0.08302592486143112,0.6528609395027161,1.582765817642212,2.0,0.012099495141684236,0.09514242484048929,1,0
228,train,17,2.4774,-0.176783582591368,-1.3917147777116772,-0.8175284266471863,2.614579677581787,-0.7273663878440857,1.5378447771072388,0.08302592486143112,0.6528609395027161,1.5011844635009766,2.0,0.012099495141684236,0.09514242484048996,1,0
228,train,18,2.6232,-0.16468408744968377,-1.2965723528711872,-0.8296279311180115,2.519437313079834,-0.7394658923149109,1.442702293395996,0.08302592486143112,0.6528609395027161,1.4211723804473877,2.0,0.012099495141684263,0.09514242484048951,1,0
228,train,19,2.7689,-0.1525845923079995,-1.2014299280306977,-0.8417274355888367,2.424294948577881,-0.7515653967857361,1.347559928894043,0.08302592486143112,0.6528609395027161,1.3429738283157349,2.0,0.012099495141684263,0.09514242484048996,1,0
228,train,20,2.9146,-0.14048509716631524,-1.1062875031902077,-0.8538268804550171,2.3291525840759277,-0.7636649012565613,1.2524174451828003,0.08302592486143112,0.6528609395027161,1.2668788433074951,2.0,0.01209949514168418,0.09514242484048951,1,1
228,train,21,3.0604,-0.12838560202463106,-1.0111450783497182,-0.8659263849258423,2.2340099811553955,-0.7757644057273865,1.1572750806808472,0.08302592486143112,0.6528609395027161,1.1932321786880493,2.0,0.012099495141684236,0.09514242484048951,1,1
228,train,22,3.2061,-0.11628610688294683,-0.9160026535092287,-0.8780258893966675,2.1388676166534424,-0.7878639101982117,1.0621325969696045,0.08302592486143112,0.6528609395027161,1.1224429607391357,2.0,0.012099495141684236,0.09514242484048951,1,1
228,train,23,3.3518,-0.10418661174126259,-0.8208602286687392,-0.8901253938674927,2.0437252521514893,-0.7999634146690369,0.9669902324676514,0.08302592486143112,0.6528609395027161,1.0549945831298828,2.0,0.01209949514168418,0.09514242484048929,1,1
228,train,24,3.4976,-0.09208711659957841,-0.7257178038282499,-0.9022248983383179,1.9485827684402466,-0.8120628595352173,0.8718478083610535,0.08302592486143112,0.6528609395027161,0.9914548993110657,2.0,0.01209949514168425,0.09514242484048974,1,1
228,train,25,3.6433,-0.07998762145789416,-0.6305753789877602,-0.9143244028091431,1.8534404039382935,-0.8241623640060425,0.7767053842544556,0.08302592486143112,0.6528609395027161,0.9324817061424255,2.0,0.012099495141684305,0.09514242484049007,1,1
228,train,26,3.789,-0.06788812631620986,-0.5354329541472701,-0.9264238476753235,1.7582979202270508,-0.8362618684768677,0.6815629601478577,0.08302592486143112,0.6528609395027161,0.8788243532180786,2.0,0.012099495141684243,0.09514242484048968,1,1
228,train,27,3.9348,-0.055788631174525614,-0.4402905293067804,-0.9385233521461487,1.6631555557250977,-0.8483613729476929,0.5864205360412598,0.08302592486143112,0.6528609395027161,0.8313127756118774,2.0,0.012099495141684236,0.09514242484048957,1,1
228,train,28,4.0805,-0.04368913603284138,-0.34514810446629085,-0.9506228566169739,1.568013072013855,-0.8604608774185181,0.49127811193466187,0.08302592486143112,0.6528609395027161,0.7908315062522888,2.0,0.012099495141684229,0.09514242484048963,1,1
228,train,29,4.2262,-0.03158964089115715,-0.2500056796258012,-0.9627223610877991,1.4728707075119019,-0.8725603818893433,0.39613568782806396,0.08302592486143112,0.6528609395027161,0.7582719326019287,2.0,0.012099495141684263,0.09514242484048982,1,1
228,train,30,4.3719,-0.019490145749472887,-0.1548632547853114,-0.9748218655586243,1.3777282238006592,-0.8846598267555237,0.30099326372146606,0.08302592486143112,0.6528609395027161,0.7344624400138855,2.0,0.012099495141684227,0.09514242484048958,1,1
228,train,31,4.5177,-0.00739065060778866,-0.05972082994482182,-0.9869213700294495,1.282585859298706,-0.8967593312263489,0.20585082471370697,0.08302592486143112,0.6528609395027161,0.7200825214385986,2.0,0.012099495141684222,0.09514242484048949,1,1
228,train,32,4.6634,0.004708844533895561,0.035421594895667666,-0.9990208148956299,1.1874433755874634,-0.9088588356971741,0.11070840805768967,0.08302592486143112,0.6528609395027161,0.715576708316803,2.0,0.012099495141684211,0.09514242484048939,1,1
228,train,33,4.8091,0.01680833967557977,0.13056401973615706,-1.011120319366455,1.0923010110855103,-0.9209583401679993,0.015565980225801468,0.08302592486143112,0.6528609395027161,0.7210898995399475,2.0,0.012099495141684239,0.09514242484048963,1,1
228,train,34,4.9549,0.02890783481726401,0.22570644457664668,-1.0232198238372803,0.9971585273742676,-0.9330578446388245,-0.07957644760608673,0.08302592486143112,0.6528609395027161,0.7364450693130493,2.0,-0.03633254351360156,0.0884820565620772,1,1
228,train,35,5.1006,-0.00742470869633755,0.3141885011387239,-0.9868872761726379,0.9086765050888062,-0.8967252969741821,-0.16805849969387054,-0.24931147694587708,0.6071579456329346,0.7123376131057739,2.0,-0.06614064667488763,0.06798123216611246,1,1
228,train,36,5.2463,-0.07356535537122517,0.38216973330483633,-0.9207466244697571,0.8406952619552612,-0.8305846452713013,-0.23603972792625427,-0.45385268330574036,0.46648266911506653,0.6634730100631714,2.0,-0.07082666497144423,0.06466886666885868,1,1
228,train,37,5.3921,-0.1443920203426694,0.446838599973695,-0.8499199748039246,0.7760264277458191,-0.7597579956054688,-0.3007085919380188,-0.48600783944129944,0.4437534213066101,0.6171033382415771,2.0,-0.07082666497144424,0.06466886666885885,1,1
228,train,38,5.5378,-0.21521868531411364,0.5115074666425539,-0.779093325138092,0.7113575339317322,-0.6889312863349915,-0.3653774559497833,-0.48600783944129944,0.4437534213066101,0.5798249840736389,2.0,-0.07082666497144452,0.06466886666885907,1,1
228,train,39,5.6835,-0.28604535028555816,0.5761763333114129,-0.7082666754722595,0.6466886401176453,-0.6181046366691589,-0.43004631996154785,-0.48600783944129944,0.4437534213066101,0.5529895424842834,2.0,-0.07082666497144419,0.06466886666885852,1,1
228,train,40,5.8293,-0.35687201525700235,0.6408451999802715,-0.6374399662017822,0.5820198059082031,-0.5472779870033264,-0.49471521377563477,-0.48600783944129944,0.4437534213066101,0.5377373099327087,2.0,-0.07082666497144424,0.06466886666885885,1,1
228,train,41,5.975,-0.4276986802284466,0.7055140666491303,-0.5666133165359497,0.5173509120941162,-0.4764513075351715,-0.5593840479850769,-0.48600783944129944,0.4437534213066101,0.5347900390625,2.0,-0.07082666497144463,0.06466886666885896,1,1
228,train,42,6.1207,-0.4985253451998912,0.7701829333179893,-0.4957866668701172,0.4526820778846741,-0.405624657869339,-0.6240529417991638,-0.48600783944129944,0.4437534213066101,0.5442938804626465,2.0,-0.07082666497144419,0.06466886666885885,1,1
228,train,43,6.2665,-0.5693520101713354,0.8348517999868481,-0.4249599874019623,0.38801321387290955,-0.3347979784011841,-0.688721776008606,-0.48600783944129944,0.4437534213066101,0.5657854676246643,2.0,-0.07082666497144419,0.06466886666885863,1,1
228,train,44,6.4122,-0.6401786751427796,0.8995206666557067,-0.35413333773612976,0.32334432005882263,-0.26397132873535156,-0.7533906698226929,-0.48600783944129944,0.4437534213066101,0.5982971787452698,2.0,-0.0708266649714443,0.06466886666885885,1,1
228,train,45,6.5579,-0.7110053401142239,0.9641895333245656,-0.28330665826797485,0.2586754560470581,-0.19314466416835785,-0.818059504032135,-0.48600783944129944,0.4437534213066101,0.6405511498451233,2.0,-0.07082666497144419,0.06466886666885863,1,1
228,train,46,6.7037,-0.7818320050856681,1.0288583999934242,-0.21247999370098114,0.19400660693645477,-0.12231799215078354,-0.8827283978462219,-0.48600783944129944,0.4437534213066101,0.6911627650260925,2.0,-0.0708266649714443,0.06466886666885885,1,1
228,train,47,6.8494,-0.8526586700571124,1.093527266662283,-0.14165332913398743,0.12933772802352905,-0.051491331309080124,-0.9473972916603088,-0.48600783944129944,0.4437534213066101,0.7487955093383789,2.0,-0.07082666497144419,0.06466886666885863,1,1
228,train,48,6.9951,-0.9234853350285566,1.1581961333311417,-0.07082666456699371,0.06466886401176453,0.01933533512055874,-1.012066125869751,-0.48600783944129944,0.4437534213066101,0.8122507929801941,2.0,-0.07082666497144419,0.06466886666885863,1,0
229,train,0,0.0,-0.182003,-2.860491,-0.020716000348329544,4.980719089508057,-0.7221469879150391,3.0066208839416504,0.0,0.0,2.89212965965271,2.0,-0.00042277551020408755,0.10164732653061215,1,0
229,train,1,0.1992,-0.18242577551020409,-2.758843673469388,-0.0202932246029377,4.8790717124938965,-0.7217242121696472,2.9049737453460693,-0.0021224182564765215,0.5102900862693787,2.793285369873047,2.0,-0.0004227755102040598,0.10164732653061259,1,0
229,train,2,0.3984,-0.18284855102040815,-2.6571963469387754,-0.019870448857545853,4.777424335479736,-0.7213014364242554,2.803326368331909,-0.0021224182564765215,0.5102900862693787,2.6946353912353516,2.0,-0.00042277551020408755,0.1016473265306117,1,0
229,train,3,0.5976,-0.18327132653061223,-2.5555490204081637,-0.019447673112154007,4.675776958465576,-0.7208786606788635,2.701678991317749,-0.0021224182564765215,0.5102900862693787,2.5962002277374268,2.0,-0.00042277551020408755,0.10164732653061259,1,0
229,train,4,0.7968,-0.18369410204081632,-2.453901693877551,-0.01902489736676216,4.574129581451416,-0.7204558849334717,2.600031614303589,-0.0021224182564765215,0.5102900862693787,2.4980032444000244,2.0,-0.00042277551020408755,0.10164732653061215,1,0
229,train,5,0.996,-0.1841168775510204,-2.352254367346939,-0.018602121621370316,4.472482204437256,-0.7200331091880798,2.498384475708008,-0.0021224182564765215,0.5102900862693787,2.400071620941162,2.0,-0.00042277551020408755,0.10164732653061215,1,0
229,train,6,1.1952,-0.1845396530612245,-2.250607040816327,-0.01817934773862362,4.370834827423096,-0.719610333442688,2.3967370986938477,-0.0021224182564765215,0.5102900862693787,2.302436351776123,2.0,-0.00042277551020408755,0.10164732653061259,1,0
229,train,7,1.3944,-0.18496242857142858,-2.148959714285714,-0.017756571993231773,4.269187927246094,-0.7191875576972961,2.2950897216796875,-0.0021224182564765215,0.5102900862693787,2.2051336765289307,2.0,-0.00042277551020408755,0.10164732653061215,1,0
229,train,8,1.5936,-0.18538520408163267,-2.047312387755102,-0.017333796247839928,4.167540550231934,-0.7187647819519043,2.1934423446655273,-0.0021224182564765215,0.5102900862693787,2.1082053184509277,2.0,-0.00042277551020403203,0.10164732653061237,1,0
229,train,9,1.7928,-0.1858079795918367,-1.9456650612244897,-0.016911020502448082,4.065893173217773,-0.7183420062065125,2.091794967651367,-0.0021224182564765215,0.5102900862693787,2.0117011070251465,2.0,-0.0004227755102041153,0.10164732653061215,1,0
229,train,10,1.992,-0.18623075510204082,-1.8440177346938775,-0.016488244757056236,3.9642457962036133,-0.7179192304611206,1.9901477098464966,-0.0021224182564765215,0.5102900862693787,1.91567862033844,2.0,-0.0004227755102040598,0.10164732653061215,1,0
229,train,11,2.1911,-0.18665353061224488,-1.7423704081632654,-0.01606546901166439,3.862598419189453,-0.7174964547157288,1.888500452041626,-0.0021224182564765215,0.5102900862693787,1.820206642150879,2.0,-0.0004227755102041153,0.10164732653061237,1,0
229,train,12,2.3903,-0.187076306122449,-1.640723081632653,-0.015642693266272545,3.760951042175293,-0.7170736789703369,1.7868530750274658,-0.0021224182564765215,0.5102900862693787,1.7253671884536743,2.0,-0.00042277551020408755,0.10164732653061215,1,0
229,train,13,2.5895,-0.18749908163265308,-1.5390757551020409,-0.015219918452203274,3.659303665161133,-0.7166509032249451,1.6852056980133057,-0.0021224182564765215,0.5102900862693787,1.631258249282837,2.0,-0.00042277551020403203,0.10164732653061237,1,0
229,train,14,2.7887,-0.1879218571428571,-1.4374284285714285,-0.014797142706811428,3.5576565265655518,-0.7162281274795532,1.583558440208435,-0.0021224182564765215,0.5102900862693787,1.537998914718628,2.0,-0.0004227755102041153,0.10164732653061237,1,0
229,train,15,2.9879,-0.18834463265306123,-1.3357811020408161,-0.014374366961419582,3.4560091495513916,-0.7158053517341614,1.481911063194275,-0.0021224182564765215,0.5102900862693787,1.4457331895828247,2.0,-0.00042277551020408755,0.10164732653061193,1,1
229,train,16,3.1871,-0.18876740816326532,-1.2341337755102042,-0.013951592147350311,3.3543617725372314,-0.7153825759887695,1.3802638053894043,-0.0021224182564765215,0.5102900862693787,1.3546383380889893,2.0,-0.00042277551020408755,0.10164732653061237,1,1
229,train,17,3.3863,-0.1891901836734694,-1.1324864489795918,-0.013528816401958466,3.2527143955230713,-0.7149598002433777,1.2786164283752441,-0.0021224182564765215,0.5102900862693787,1.264932632446289,2.0,-0.0004227755102040598,0.10164732653061237,1,1
229,train,18,3.5855,-0.18961295918367346,-1.0308391224489795,-0.01310604065656662,3.151067018508911,-0.7145370244979858,1.1769691705703735,-0.0021224182564765215,0.5102900862693787,1.1768876314163208,2.0,-0.00042277551020408755,0.10164732653061204,1,1
229,train,19,3.7847,-0.19003573469387755,-0.9291917959183674,-0.012683264911174774,3.04941987991333,-0.714114248752594,1.0753217935562134,-0.0021224182564765215,0.5102900862693787,1.0908432006835938,2.0,-0.0004227755102041153,0.10164732653061215,1,1
229,train,20,3.9839,-0.19045851020408167,-0.8275444693877553,-0.012260490097105503,2.94777250289917,-0.7136914730072021,0.973674476146698,-0.0021224182564765215,0.5102900862693787,1.0072271823883057,2.0,-0.0004227755102040598,0.10164732653061226,1,1
229,train,21,4.1831,-0.19088128571428573,-0.725897142857143,-0.011837714351713657,2.8461251258850098,-0.7132686972618103,0.8720271587371826,-0.0021224182564765215,0.5102900862693787,0.9265804886817932,2.0,-0.0004227755102040598,0.10164732653061215,1,1
229,train,22,4.3823,-0.19130406122448979,-0.6242498163265309,-0.011414938606321812,2.7444777488708496,-0.7128459215164185,0.7703798413276672,-0.0021224182564765215,0.5102900862693787,0.8495877385139465,2.0,-0.00042277551020408755,0.10164732653061204,1,1
229,train,23,4.5815,-0.19172683673469387,-0.5226024897959188,-0.010992162860929966,2.6428303718566895,-0.7124231457710266,0.6687324643135071,-0.0021224182564765215,0.5102900862693787,0.7771130204200745,2.0,-0.0004227755102040598,0.10164732653061265,1,1
229,train,24,4.7807,-0.19214961224489793,-0.4209551632653062,-0.010569388046860695,2.5411832332611084,-0.7120003700256348,0.5670851469039917,-0.0021224182564765215,0.5102900862693787,0.7102363109588623,2.0,-0.0004227755102041153,0.10164732653061226,1,1
229,train,25,4.9799,-0.19257238775510205,-0.31930783673469393,-0.01014661230146885,2.4395358562469482,-0.7115775942802429,0.4654378294944763,-0.0021224182564765215,0.5102900862693787,0.6502794027328491,2.0,-0.0004227755102040598,0.10164732653061223,1,1
229,train,26,5.1791,-0.1929951632653061,-0.2176605102040817,-0.009723836556077003,2.337888479232788,-0.7111548185348511,0.36379051208496094,-0.0021224182564765215,0.5102900862693787,0.5988020896911621,2.0,-0.0004227755102041153,0.10164732653061223,1,1
229,train,27,5.3783,-0.19341793877551022,-0.11601318367346947,-0.009301060810685158,2.236241102218628,-0.7107320427894592,0.26214319467544556,-0.0021224182564765215,0.5102900862693787,0.5575348734855652,2.0,-0.0004227755102040598,0.10164732653061218,1,1
229,train,28,5.5775,-0.19384071428571428,-0.014365857142857291,-0.008878285996615887,2.134593963623047,-0.7103092670440674,0.16049586236476898,-0.0021224182564765215,0.5102900862693787,0.528215765953064,2.0,-0.00042277551020408755,0.10164732653061206,1,1
229,train,29,5.7767,-0.19426348979591837,0.08728146938775477,-0.008455510251224041,2.0329465866088867,-0.7098864912986755,0.05884853005409241,-0.0021224182564765215,0.5102900862693787,0.5123215317726135,2.0,-0.00042277551020408755,0.10164732653061206,1,1
229,train,30,5.9759,-0.19468626530612246,0.18892879591836684,-0.008032734505832195,1.9312992095947266,-0.7094637155532837,-0.04279879480600357,-0.0021224182564765215,0.5102900862693787,0.5107535123825073,2.0,-0.00042277551020408755,0.10164732653061218,1,1
229,train,31,6.1751,-0.19510904081632655,0.290576122448979,-0.007609959226101637,1.8296518325805664,-0.7090409398078918,-0.14444611966609955,-0.0021224182564765215,0.5102900862693787,0.523604691028595,2.0,-0.0004227755102040598,0.1016473265306122,1,1
229,train,32,6.3742,-0.1955318163265306,0.3922234489795912,-0.007187183480709791,1.7280045747756958,-0.7086181640625,-0.24609345197677612,-0.0021224182564765215,0.5102900862693787,0.5501344799995422,2.0,-0.00042277551020408755,0.1016473265306122,1,1
229,train,33,6.5734,-0.1959545918367347,0.4938707755102034,-0.006764408200979233,1.6263571977615356,-0.7081953883171082,-0.3477407693862915,-0.0021224182564765215,0.5102900862693787,0.5889641046524048,2.0,-0.0004227755102041153,0.10164732653061204,1,1
229,train,34,6.7726,-0.1963773673469388,0.5955181020408155,-0.006341632455587387,1.524709939956665,-0.7077726125717163,-0.4493881165981293,-0.0021224182564765215,0.5102900862693787,0.6383864283561707,2.0,-0.0004227755102040598,0.10164732653061226,1,1
229,train,35,6.9718,-0.19680014285714287,0.6971654285714277,-0.005918857175856829,1.4230625629425049,-0.7073498368263245,-0.5510354042053223,-0.0021224182564765215,0.5102900862693787,0.6966514587402344,2.0,-0.0004227755102040598,0.10164732653061215,1,1
229,train,36,7.171,-0.19722291836734693,0.7988127551020399,-0.005496081430464983,1.3214151859283447,-0.7069270610809326,-0.6526827812194824,-0.0021224182564765215,0.5102900862693787,0.7621541619300842,2.0,-0.0004227755102041153,0.10164732653061204,1,1
229,train,37,7.3702,-0.19764569387755104,0.9004600816326519,-0.005073306150734425,1.2197679281234741,-0.7065042853355408,-0.7543300986289978,-0.0021224182564765215,0.5102900862693787,0.8335193395614624,2.0,-0.0004227755102040598,0.10164732653061226,1,0
229,train,38,7.5694,-0.1980684693877551,1.0021074081632642,-0.004650530405342579,1.118120551109314,-0.7060815095901489,-0.8559774160385132,-0.0021224182564765215,0.5102900862693787,0.9096163511276245,2.0,-0.00042277551020408755,0.10164732653061215,1,0
229,train,39,7.7686,-0.1984912448979592,1.1037547346938763,-0.0042277551256120205,1.0164732933044434,-0.7056587338447571,-0.9576247334480286,-0.0021224182564765215,0.5102900862693787,0.9895374774932861,2.0,-0.0004227755102041153,0.1016473265306117,1,0
229,train,40,7.9678,-0.1989140204081633,1.205402061224488,-0.0038049796130508184,0.9148259162902832,-0.7052359580993652,-1.059272050857544,-0.0021224182564765215,0.5102900862693787,1.0725624561309814,2.0,-0.0004227755102040598,0.10164732653061259,1,0
229,train,41,8.167,-0.19933679591836737,1.3070493877551006,-0.0033822041004896164,0.8131785988807678,-0.7048131823539734,-1.160919427871704,-0.0021224182564765215,0.5102900862693787,1.1581220626831055,2.0,-0.0004227755102040598,0.1016473265306117,1,0
229,train,42,8.3662,-0.19975957142857143,1.4086967142857123,-0.0029594285879284143,0.7115312814712524,-0.7043904066085815,-1.2625666856765747,-0.0021224182564765215,0.5102900862693787,1.2457664012908936,2.0,-0.0004227755102040598,0.10164732653061237,1,0
229,train,43,8.5654,-0.20018234693877549,1.5103440408163247,-0.0025366530753672123,0.6098839640617371,-0.7039676308631897,-1.3642140626907349,-0.0021224182564765215,0.5102900862693787,1.3351385593414307,2.0,-0.00042277551020414306,0.10164732653061148,1,0
229,train,44,8.7646,-0.20060512244897963,1.6119913673469362,-0.0021138775628060102,0.5082366466522217,-0.7035448551177979,-1.4658613204956055,-0.0021224182564765215,0.5102900862693787,1.4259535074234009,2.0,-0.00042277551020403203,0.10164732653061304,1,0
229,train,45,8.9638,-0.20102789795918366,1.7136386938775492,-0.0016911020502448082,0.4065892994403839,-0.703122079372406,-1.5675086975097656,-0.0021224182564765215,0.5102900862693787,1.5179826021194458,2.0,-0.00042277551020408755,0.1016473265306117,1,0
229,train,46,9.163,-0.20145067346938775,1.815286020408161,-0.0012683265376836061,0.30494198203086853,-0.7026993036270142,-1.6691560745239258,-0.0021224182564765215,0.5102900862693787,1.6110405921936035,2.0,-0.0004227755102041153,0.10164732653061281,1,0
229,train,47,9.3622,-0.20187344897959186,1.9169333469387737,-0.0008455510251224041,0.20329464972019196,-0.7022765278816223,-1.7708033323287964,-0.0021224182564765215,0.5102900862693787,1.7049769163131714,2.0,-0.00042277551020408755,0.10164732653061281,1,0
229,train,48,9.5614,-0.20229622448979595,2.0185806734693865,-0.00042277551256120205,0.10164732486009598,-0.7018537521362305,-1.8724507093429565,-0.0021224182564765215,0.5102900862693787,1.799667477607727,2.0,-0.0004227755102040598,0.1016473265306117,1,0
230,train,0,0.0,-0.072604,-2.4981419999999996,0.5048829913139343,3.40535306930542,-0.8315460085868835,2.6442720890045166,0.0,0.0,2.5719385147094727,2.0,0.010303734693877568,0.06949700000000014,1,0
230,train,1,0.2006,-0.06230026530612243,-2.4286449999999995,0.4945792555809021,3.3358559608459473,-0.8418497443199158,2.574774980545044,0.05135629326105118,0.3463897705078125,2.5089070796966553,2.0,0.010303734693877527,0.06949700000000014,1,0
230,train,2,0.4013,-0.05199653061224491,-2.3591479999999994,0.4842755198478699,3.2663590908050537,-0.852153480052948,2.5052781105041504,0.05135629326105118,0.3463897705078125,2.446239471435547,2.0,0.010303734693877561,0.0694969999999997,1,0
230,train,3,0.6019,-0.041692795918367345,-2.2896509999999997,0.47397178411483765,3.196861982345581,-0.8624572157859802,2.4357810020446777,0.05135629326105118,0.3463897705078125,2.383962392807007,2.0,0.010303734693877582,0.06949700000000014,1,0
230,train,4,0.8025,-0.03138906122448976,-2.2201539999999995,0.4636680483818054,3.1273651123046875,-0.8727609515190125,2.366283893585205,0.05135629326105118,0.3463897705078125,2.3221046924591064,2.0,0.01030373469387752,0.06949700000000014,1,0
230,train,5,1.0032,-0.021085326530612243,-2.1506569999999994,0.4533643126487732,3.057868003845215,-0.8830646872520447,2.2967870235443115,0.05135629326105118,0.3463897705078125,2.260697841644287,2.0,0.01030373469387756,0.0694969999999997,1,0
230,train,6,1.2038,-0.010781591836734683,-2.0811599999999997,0.44306060671806335,2.988370895385742,-0.8933684229850769,2.227289915084839,0.05135629326105118,0.3463897705078125,2.1997766494750977,2.0,0.010303734693877548,0.06949700000000014,1,0
230,train,7,1.4044,-0.0004778571428571358,-2.0116629999999995,0.43275687098503113,2.9188740253448486,-0.9036721587181091,2.1577930450439453,0.05135629326105118,0.3463897705078125,2.1393790245056152,2.0,0.010303734693877551,0.06949699999999992,1,0
230,train,8,1.6051,0.009825877551020415,-1.9421659999999996,0.4224531352519989,2.849376916885376,-0.9139758944511414,2.0882959365844727,0.05135629326105118,0.3463897705078125,2.0795464515686035,2.0,0.01030373469387756,0.06949700000000014,1,0
230,train,9,1.8057,0.020129612244897975,-1.8726689999999995,0.4121493995189667,2.7798800468444824,1.1714704036712646,1.8823000192642212,0.05135629326105118,0.3463897705078125,2.0170693397521973,2.0,0.010303734693877551,0.06949699999999992,1,0
230,train,10,2.0063,0.030433346938775526,-1.8031719999999996,0.40184566378593445,2.7103829383850098,1.1611666679382324,1.812803030014038,0.05135629326105118,0.3463897705078125,1.9528034925460815,2.0,0.010303734693877558,0.06949700000000014,1,0
230,train,11,2.207,0.040737081632653084,-1.7336749999999994,0.3915419280529022,2.640886068344116,1.1508629322052002,1.743306040763855,0.05135629326105118,0.3463897705078125,1.8889235258102417,2.0,0.010303734693877548,0.06949699999999992,1,0
230,train,12,2.4076,0.05104081632653063,-1.6641779999999995,0.38123819231987,2.5713889598846436,1.140559196472168,1.6738090515136719,0.05135629326105118,0.3463897705078125,1.8254657983779907,2.0,0.010303734693877568,0.06949699999999992,1,0
230,train,13,2.6082,0.0613445510204082,-1.5946809999999996,0.37093445658683777,2.50189208984375,1.1302554607391357,1.6043119430541992,0.05135629326105118,0.3463897705078125,1.7624714374542236,2.0,0.010303734693877561,0.06949700000000014,1,0
230,train,14,2.8089,0.07164828571428576,-1.5251839999999994,0.36063072085380554,2.4323949813842773,1.1199517250061035,1.5348149538040161,0.05135629326105118,0.3463897705078125,1.6999865770339966,2.0,0.010303734693877575,0.06949700000000014,1,0
230,train,15,3.0095,0.08195202040816334,-1.4556869999999993,0.3503269851207733,2.362898111343384,1.1096479892730713,1.465317964553833,0.05135629326105118,0.3463897705078125,1.6380629539489746,2.0,0.010303734693877506,0.06949699999999992,1,0
230,train,16,3.2101,0.09225575510204084,-1.3861899999999994,0.3400232493877411,2.293401002883911,1.099344253540039,1.39582097530365,0.05135629326105118,0.3463897705078125,1.5767594575881958,2.0,0.010303734693877548,0.06949699999999992,1,0
230,train,17,3.4108,0.10255948979591839,-1.3166929999999994,0.32971951365470886,2.2239038944244385,1.0890405178070068,1.3263239860534668,0.05135629326105118,0.3463897705078125,1.5161423683166504,2.0,0.010303734693877548,0.06949700000000014,1,0
230,train,18,3.6114,0.11286322448979594,-1.2471959999999993,0.31941577792167664,2.154407024383545,1.0787367820739746,1.2568269968032837,0.05135629326105118,0.3463897705078125,1.456287145614624,2.0,0.010303734693877575,0.0694969999999997,1,0
230,train,19,3.812,0.12316695918367351,-1.1776989999999996,0.3091120421886444,2.0849099159240723,1.0684330463409424,1.1873300075531006,0.05135629326105118,0.3463897705078125,1.3972795009613037,2.0,0.010303734693877548,0.06949699999999992,1,0
230,train,20,4.0126,0.13347069387755106,-1.1082019999999997,0.2988083064556122,2.0154130458831787,1.0581293106079102,1.1178330183029175,0.05135629326105118,0.3463897705078125,1.339216709136963,2.0,0.01030373469387752,0.06949699999999992,1,0
230,train,21,4.2133,0.14377442857142858,-1.0387049999999998,0.28850457072257996,1.9459160566329956,1.047825574874878,1.0483360290527344,0.05135629326105118,0.3463897705078125,1.282210111618042,2.0,0.01030373469387752,0.06949700000000003,1,0
230,train,22,4.4139,0.1540781632653061,-0.9692079999999997,0.27820083498954773,1.876418948173523,1.0375218391418457,0.9788389801979065,0.05135629326105118,0.3463897705078125,1.2263860702514648,2.0,0.01030373469387752,0.06949700000000003,1,0
230,train,23,4.6145,0.16438189795918362,-0.8997109999999997,0.2678970992565155,1.8069219589233398,1.0272181034088135,0.9093419909477234,0.05135629326105118,0.3463897705078125,1.1718891859054565,2.0,0.010303734693877548,0.0694969999999997,1,0
230,train,24,4.8152,0.17468563265306117,-0.830214,0.2575933635234833,1.7374249696731567,1.0169143676757812,0.8398450016975403,0.05135629326105118,0.3463897705078125,1.1188838481903076,2.0,0.010303734693877548,0.06949699999999992,1,1
230,train,25,5.0158,0.18498936734693872,-0.7607170000000001,0.24728962779045105,1.6679279804229736,1.006610631942749,0.7703480124473572,0.05135629326105118,0.3463897705078125,1.0675570964813232,2.0,0.010303734693877548,0.06949699999999992,1,1
230,train,26,5.2164,0.19529310204081626,-0.6912200000000002,0.23698589205741882,1.5984309911727905,0.9963068962097168,0.7008510231971741,0.05135629326105118,0.3463897705078125,1.018121361732483,2.0,0.010303734693877548,0.06949700000000014,1,1
